,restaurant_name,organisasjonsnummer,avg_rating,rating,text,relative_time_description,author_name
797,Stortorvets Gjæstgiveri,994799932,3.9,2.0,"Made a reservation for julebord (christmas table) starting at 20:00. Had to wait in line outside in -8 weather for half an hour even though we had a reservation.
There is a mandatory coat service for 40 nok (4 euros) per person (more expensive than clubs) and it seemed the restaurant was heavily understaffed and oversold.
Food was quite decent and portions (only had the main course) were quite satisfying. Price was regular julebord prices, so 500+ nok (50e) per dish.
Waiters were nice and spoke english, but it seems they were overspread on too many tables so they would “forget” or delay our orders.

Overall, look for another place for Julebord, and Im not coming back.",2 months ago,Zvonimir Grubišić
798,Stortorvets Gjæstgiveri,994799932,3.9,5.0,"Great service👍🏽 The food is very good and the place is very cozy. This restaurant is an old Norwegian restaurant in the center of Oslo.
I really recommend this place to all. If you wanna go out for drink this is also the place you can enjoy the evening out with friends and family.👌🏽",3 years ago,Michelle Berglund
799,Stortorvets Gjæstgiveri,994799932,3.9,5.0,This place was amazing and the customer service was great. I had the elk and it was beautifully cooked with some amazing vegetables. It was so tasty. The whole atmosphere of the place was really cozy with a warm hearth and great soft music. The staff were super helpful and friendly. I'm a traveling student so I didn't have any nice clothes on me but the waitress still served me with just as much respect as anyone else. The only things I would say is that the bread was very hard and the bathrooms a little dirty. If you don't mind that then you'll have a great relaxing time. Would definitely go again.,4 years ago,Kelly Moore
800,Saray restaurant,920697186,4.2,5.0,"I have eaten at Saray several times now, and they deserve a review.

It is delightful to have real Mediterranean, Turkish coal grilledmeat, freshly made pide-bread with meat and thick, authentic yougurt and homemade tomato-meat sauce.

I would recommend the Beyti, lamb chops and steak. They also have fish and vegetable dishes. All in all, it’s a very good value here, the portions are good and the taste is impeccable.",a month ago,Christian Borlaug
801,Saray restaurant,920697186,4.2,5.0,"Halal restaurant. Lovely food, a lovely atmosphere. Clean. Quick service. They don't hurry you out!!",a year ago,Amreen Aslam
802,Saray restaurant,920697186,4.2,3.0,"I went there twice and it was good. The food was good as well as the service, although the price is above than normal. I decided to buy one KG of ""Biclawa"" last time and they agreed to sell me for 200NOK. It was not good and we found a small stone inside one of them. My son was about to get injuired and luckily his teeth did not broken. I took a picture of it and intend to go back and speak with them.",2 years ago,Tareq Abdo
803,Saray restaurant,920697186,4.2,1.0,"One of the worst restaurants I can remember visiting. We ordered take away and we’re told 10 minutes. 30 minutes later, we get the food, but 2/3 orders were completely wrong- and cold. I returned to get my money back and they refused to refund me, but gave me new food, except this time it took them about 2 minutes to bring it out- not sure why we sat so long the first time, since we were the only ones there. My wife’s vegetarian dish- pictured with many vegetables on the menu- was just rice, lettuce, and a few tomatoes. Really a bad experience. They also had a poor hygiene rating…",8 months ago,Miles Atkinson
804,Saray restaurant,920697186,4.2,5.0,"The hunkar begendi was delicious, a fantastic dish and just the right serving for someone with a big appetite.

The lamb was cooked to perfection, tender and juicy, the sauce was excellent, and the bread and bulghar were great for cleaning up any leftover drops of delicious sauce.

What's more, the service was great.",5 months ago,Jonathan Alumbaugh
805,MAX Burgers,999099858,3.8,4.0,Burgers and fries were tasty and bursting with flavours especially creole fries. Price is on a higher side especially if you are coming from Asia! But it’s worth a try! Enjoy!,5 months ago,Terence Yiew
806,MAX Burgers,999099858,3.8,4.0,"Decent place and the only eatery open on a Sunday at 10pm.
We ordered a chicken salad, drinks and a sweet. The chicken salad was tasty, although it’s served with a circular chicken plopped on top (it would look better cut up and laid over the leaves)
Coffee was fine/average and the sweet was okay - portion is exceptionally small as you’ll see in comparison to a medium coffee in the photo.",4 weeks ago,Jonny Frank
807,MAX Burgers,999099858,3.8,4.0,"Realized this is a chain from Sweden. This is my first time tasting this burger, I took the frisco single patty, and it’s surprsingly good. If I am craving junk food and am in Oslo, I would choose this over a Mcdonalds or Burger King since the latter you can find elsewhere in the world, but Max you probably can only find here?",9 months ago,Timothy Lie
808,MAX Burgers,999099858,3.8,2.0,"Meh, burger 🍔 is pretty average, did not taste bearnaise sauce at all as it was advertised in the campaign.

Chilli cheese is good as allways.

Ps also got 2 bonus sticks of fried with my order.",3 months ago,D
809,MAX Burgers,999099858,3.8,4.0,"Service is mostly good and fast. Usual wait for my order is 10 minutes, but there was occasions where I waited for up to 20 minutes (it depends on who's working I guess).
Burgers are good, but my favourite (and mostly my reason to eat there) are the creole fries. And for the chicken nuggets they have this incredible Korean BBQ sauce, which is spicy and fruity. Hits my spot.
All in all a good alternative to McDonald's and Burger King.",3 months ago,Grischa Hennings
810,Forest & Brown,885043542,4.3,4.0,"I’ve tried Nacho, burger and lasagna several times here ( I couldn’t see burgers in their menu the last time I was there), and I must say all of them were great 👍 plus friendly and quick staff with great service.",a year ago,Mash Raz
811,Forest & Brown,885043542,4.3,4.0,"Recommended.

One of Oslo's greatest neighbourhood pubs. Great service.

Anecdote: My pizza (unfortunately) arrived at the same time as a phone call I had to respond to, thereby making it difficult to ask for anything. The waiter surprised me and showed up with a pen and a note where he had written:""anything you want?"".

Says it all :)",9 months ago,Sverre Christian Stoltz
812,Forest & Brown,885043542,4.3,3.0,"Classic brown pub with cosy atmosphere, much due to the fireplace and service minded friendly staff. Good selection of beers on draft, the food selection comprises some traditional pub dishes, none noteworthy though. Good place to stop by for a few pints on your way to a dinner.",9 months ago,André Reppen
813,Forest & Brown,885043542,4.3,5.0,Yes! Really cosy atmosphere with good food.,a month ago,silviu ciubotaru
814,Forest & Brown,885043542,4.3,5.0,"The staff here is great.

Great menu with sizeable portions!

Prices are ok.

Fine place for a chat after work.",9 months ago,Jan Persvold
815,Duckpin,926470167,4.2,5.0,"Cool Bar in one of the most interesting streets in Oslo, where u can play some darts and drink some good Beers/craftbeers. Very friendly and 100 % profissional staff. Good atmosphere. If you are a Star wars fan, u will love the first insight of the place as u walk in.",2 months ago,Hugo Cirrose
816,Duckpin,926470167,4.2,5.0,"Went here today to celebrate a birthday and we couldn’t be happier with the amazing service we got.

The staff was more than helpful and made our improv birthday party a success.

Thank you so much for the good experience and massive thumbs up for the Sunday staff.

We are very happy and will definitely come back!",4 weeks ago,Steph Paredes
817,Duckpin,926470167,4.2,5.0,"Really nice and fun.
Wanna visit there again.
Definitely recommend it.",6 months ago,Denny Lee
818,Duckpin,926470167,4.2,4.0,"Was super fun, and a great concept. Though the arcade was extremely expensive to use, and honestly not worth the pricing. The atmosphere was good, and the service was decent.",5 months ago,Menine Sucks
819,Duckpin,926470167,4.2,1.0,"My friend went to the bar explaining that our bowling lane stopped working. When the staff had fixed it he ask for 5 extra minutes because of the downtime, then she irritated answered it was our fault. He asked how that could be, then she told in the walkie-talkie to add the time. My friend said thanks and explained that he didn’t want to cause any trouble, just to get back the time that we had lost, where she just replied “whatever” and walked away.",2 months ago,Markus Elfving
820,Clarion Collection Hotel Gabelshus,974081156,4.2,5.0,"Completely enjoying my stay in Norway, largely due to this hotel, dinner is Amazing each night so far delicious dinner and breakfast and light lunch look forward to each meal I can make it to, gives me plenty of energy to go out shooting photography",5 months ago,Frank Hamilton
821,Clarion Collection Hotel Gabelshus,974081156,4.2,4.0,Was good.! rooms are spacious but bathrooms are a little bit small.. The hotel is good and the food was great just drinks quite expensive in the dinner,3 months ago,Carem Orta
