organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,overordnetEnhet,oppstartsdato,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,beliggenhetsadresse_land,beliggenhetsadresse_landkode,beliggenhetsadresse_postnummer,beliggenhetsadresse_poststed,beliggenhetsadresse_adresse,beliggenhetsadresse_kommune,beliggenhetsadresse_kommunenummer,links_self_href,links_overordnetEnhet_href,hjemmeside,datoEierskifte
926505769,BONITATEM AS,2021-02-02,False,27.0,926475363,2021-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0454,OSLO,"['c/o Nils Brynildsen Sandegren', 'Ullevålsveien 54']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/926505769,https://data.brreg.no/enhetsregisteret/api/enheter/926475363,,
911792958,PERSIA CLASSIC AS,2013-04-09,False,0.0,911761866,2013-03-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0165,OSLO,['Keysers gate 7B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/911792958,https://data.brreg.no/enhetsregisteret/api/enheter/911761866,,
924721391,BREDDOS TACOS,2020-03-09,False,14.0,929048962,2020-02-17,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924721391,https://data.brreg.no/enhetsregisteret/api/enheter/929048962,,2022-06-06
816717272,SENTRALENMAT AS,2016-02-10,False,100.0,916215169,2016-02-18,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0157,OSLO,['Øvre Slottsgate 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/816717272,https://data.brreg.no/enhetsregisteret/api/enheter/916215169,www.sentralenmat.no,
972352225,GATE OF INDIA,1995-02-22,False,14.0,813054752,1993-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Bogstadveien 66A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/972352225,https://data.brreg.no/enhetsregisteret/api/enheter/813054752,,2014-01-01
985357870,EIK SAVOY AS,2003-02-05,False,22.0,885342272,2003-01-14,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Universitetsgata 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/985357870,https://data.brreg.no/enhetsregisteret/api/enheter/885342272,,
912513246,HIGHFIVE AS,2013-09-30,False,31.0,912506223,2013-09-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Pløens gate 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/912513246,https://data.brreg.no/enhetsregisteret/api/enheter/912506223,,
923487158,LA BAGUETTE OSLO S AVD 1318,2019-09-30,False,15.0,823463812,2019-08-22,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923487158,https://data.brreg.no/enhetsregisteret/api/enheter/823463812,,
915929788,OSLO KLATRESENTER AS,2015-09-16,False,94.0,815905202,2015-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av idrettsanlegg,93.110,Norge,NO,0694,OSLO,['Olaf Helsets vei 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915929788,https://data.brreg.no/enhetsregisteret/api/enheter/815905202,www.osloklatresenter.no,
827506052,CULTIVATE FOOD AS AVD AKER BRYGGE,2021-08-05,False,6.0,921486456,2021-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Bryggetorget 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/827506052,https://data.brreg.no/enhetsregisteret/api/enheter/921486456,,
973093673,HOTEL BRISTOL AS,1995-03-12,False,253.0,910832824,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0164,OSLO,['Kristian IVs gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973093673,https://data.brreg.no/enhetsregisteret/api/enheter/910832824,www.thonhotels.no,
974188813,MCDONALD'S STORGATA OSLO,1995-02-22,False,111.0,951816981,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Pløens gate 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974188813,https://data.brreg.no/enhetsregisteret/api/enheter/951816981,,2007-01-01
928041549,TIFFINWALA NO AS,2021-11-02,False,10.0,927664798,2021-10-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Cateringvirksomhet,56.210,Norge,NO,0194,OSLO,['Sørengkaia 51'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928041549,https://data.brreg.no/enhetsregisteret/api/enheter/927664798,,
925952753,SUAD AS,2020-11-12,False,4.0,925733202,2020-09-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0985,OSLO,['Stovner Senter 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925952753,https://data.brreg.no/enhetsregisteret/api/enheter/925733202,,
919896485,OCULUS CAPITAL AS,2017-11-13,False,26.0,919741570,2017-10-02,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0167,OSLO,"['V/ Rust', 'Hegdehaugsveien 22A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919896485,https://data.brreg.no/enhetsregisteret/api/enheter/919741570,,
916526113,HAKKAIZA,2016-01-07,False,0.0,816498562,2016-04-28,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Sørengkaia 146'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/916526113,https://data.brreg.no/enhetsregisteret/api/enheter/816498562,,
974192926,BIG HORN STEAK HOUSE AS,1995-02-22,False,66.0,953964333,1989-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,"['Aker Brygge', 'Fjordalléen 2']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974192926,https://data.brreg.no/enhetsregisteret/api/enheter/953964333,,2001-01-01
922122075,WRAPS AS,2019-01-28,False,3.0,922084467,2019-01-23,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0581,OSLO,['Ulvenveien 82E'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922122075,https://data.brreg.no/enhetsregisteret/api/enheter/922084467,,
915814301,SARAY GRØNLAND AS,2015-08-22,False,29.0,823126492,2015-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0188,OSLO,['Grønland 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915814301,https://data.brreg.no/enhetsregisteret/api/enheter/823126492,,2019-08-16
976001931,BAKER HANSEN RØA,1996-01-16,False,20.0,920188826,1995-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0751,OSLO,['Vækerøveien 207'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/976001931,https://data.brreg.no/enhetsregisteret/api/enheter/920188826,www.bakerhansen.no,2018-01-01
917302634,LEMEO SUSHI OG WOK,2016-06-11,False,10.0,913144066,2016-04-14,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Mandalls gate 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917302634,https://data.brreg.no/enhetsregisteret/api/enheter/913144066,,2020-02-01
916641745,JAPO SUSHI SOGNSVANN AS,2016-01-27,False,10.0,916607954,2016-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0855,OSLO,['Sognsveien 70'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/916641745,https://data.brreg.no/enhetsregisteret/api/enheter/916607954,,
927814358,LETT MUNCH BRYGGE,2021-09-27,False,13.0,912762742,2020-07-06,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Operagata 17'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927814358,https://data.brreg.no/enhetsregisteret/api/enheter/912762742,,
821711282,II BOLOGNESE,2018-11-12,False,13.0,921691300,2018-10-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,46.390,Norge,NO,0250,OSLO,['Fjordalléen 20'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/821711282,https://data.brreg.no/enhetsregisteret/api/enheter/921691300,,
982855853,NEW ANARKALI AS AVD THORVALD MEYERSGATE,2001-01-16,False,9.0,986872884,2001-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Thorvald Meyersgate 76'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/982855853,https://data.brreg.no/enhetsregisteret/api/enheter/986872884,,2006-10-04
992379898,CAFE PROVENCE Mohamed Bachatene,2008-02-28,False,1.0,992317086,2008-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Arbeidersamfunnets plass 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/992379898,https://data.brreg.no/enhetsregisteret/api/enheter/992317086,,
922325537,VALENTES AS,2019-03-04,False,16.0,922241481,2019-04-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922325537,https://data.brreg.no/enhetsregisteret/api/enheter/922241481,,
928523853,STREET FOOD DUCK & BAO AS,2022-01-11,False,24.0,928430634,2022-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0271,OSLO,"['c/o Jenny Hu', 'Drammensveien 66']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928523853,https://data.brreg.no/enhetsregisteret/api/enheter/928430634,,
924686782,GASTROTEKET VIKA AS,2020-03-02,False,0.0,924657804,2020-02-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924686782,https://data.brreg.no/enhetsregisteret/api/enheter/924657804,,
915667066,RENT MEL AS,2015-07-14,False,10.0,915519369,2015-06-08,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0152,OSLO,['Prinsens Gate 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915667066,https://data.brreg.no/enhetsregisteret/api/enheter/915519369,,
926892223,SABRURA MARKVEIEN AS,2021-03-30,False,28.0,826685522,2021-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,7011,TRONDHEIM,['Olav Tryggvasons gate 40'],TRONDHEIM,5001,https://data.brreg.no/enhetsregisteret/api/underenheter/926892223,https://data.brreg.no/enhetsregisteret/api/enheter/826685522,,
971665270,LOAN RISHOVD,1995-02-22,False,12.0,990068321,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,['Bernt Ankersgate 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/971665270,https://data.brreg.no/enhetsregisteret/api/enheter/990068321,,2010-11-30
923183361,SKAAL MATBAR AS,2019-08-12,False,25.0,923165290,2019-07-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0552,OSLO,['Olaf Ryes plass 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923183361,https://data.brreg.no/enhetsregisteret/api/enheter/923165290,,
980512207,PALMYRACAFE(TAMIL MUSIC CENTER) MAHESWARAN MYLWAGANAM,1999-02-10,False,3.0,980380327,1999-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0187,OSLO,['Motzfeldts gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/980512207,https://data.brreg.no/enhetsregisteret/api/enheter/980380327,,
923430253,SUSHIBAR WINE POSTHALLEN,2019-09-19,False,15.0,923065881,2019-08-27,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0152,OSLO,['Prinsens gate 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923430253,https://data.brreg.no/enhetsregisteret/api/enheter/923065881,,2020-08-27
973116193,PEPPES PIZZA AVD 27 KARL JOHANS GATE,1995-02-22,False,38.0,984388659,1993-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Karl Johans gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973116193,https://data.brreg.no/enhetsregisteret/api/enheter/984388659,,2002-05-01
917606056,NOMADE,2016-08-23,False,9.0,917533695,2016-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0188,OSLO,['Grønland 12B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917606056,https://data.brreg.no/enhetsregisteret/api/enheter/917533695,,
998842875,VULKANFISK AS,2012-09-18,False,19.0,997615239,2011-11-18,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998842875,https://data.brreg.no/enhetsregisteret/api/enheter/997615239,,
925586641,THE GREASY HOUSE SENTRUM AS,2020-09-05,False,1.0,925554405,2020-08-21,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0682,OSLO,['Granhekkveien 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925586641,https://data.brreg.no/enhetsregisteret/api/enheter/925554405,,
918430962,KVERNERIET & FAMILY AS,2017-01-23,False,30.0,818359152,2017-04-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 100'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918430962,https://data.brreg.no/enhetsregisteret/api/enheter/818359152,,
913356268,METRO SØR AS,2014-03-12,False,22.0,813317052,2014-02-28,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,"['c/o Zab AS', 'Torggata 11']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913356268,https://data.brreg.no/enhetsregisteret/api/enheter/813317052,,
925601853,4SERVICE FACILITY AS 8500 ØKERN PORTAL KANTINE,2020-09-08,False,64.0,990035946,2020-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Kantiner drevet som selvstendig virksomhet,56.290,Norge,NO,0585,OSLO,['Lørenfaret 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925601853,https://data.brreg.no/enhetsregisteret/api/enheter/990035946,,2021-04-15
921289693,HOTEL VERDANDI OSLO AS,2018-08-25,False,3.0,921261004,2018-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0160,OSLO,['Tordenskiolds gate 6B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921289693,https://data.brreg.no/enhetsregisteret/api/enheter/921261004,,
984820216,GRØNN AS,2002-09-04,False,27.0,984799624,2002-09-03,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,47.111,Norge,NO,0283,OSLO,['Lilleakerveien 31'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/984820216,https://data.brreg.no/enhetsregisteret/api/enheter/984799624,,
911720426,NYDALEN BRYGGERI & SPISERI AS,2013-03-18,False,0.0,999586961,2013-01-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/911720426,https://data.brreg.no/enhetsregisteret/api/enheter/999586961,,
